seq,number,name,algorithm,algorithm_id,information,correct_user,submission_cnt,correct_rate,level,avg_try,time_limit,memory_limit
1445,14543,Linear Equation,"수학,문자열,파싱","124,158,96","출처,다국어,분류",22,176,18.033,11,5.55,2 초,512 MB
1446,15135,Equal Numbers,"수학,그리디 알고리즘,정수론","124,33,95","출처,다국어,분류",22,47,62.857,19,1.59,3 초,512 MB
1447,16896,더일곱이 게임,"수학,게임 이론","124,140",분류,22,89,40.741,16,2.45,1 초,512 MB
1448,17597,Zipline,"수학,미적분학,삼분 탐색","124,111,101","스페셜 저지,출처,다국어,분류",22,54,51.163000000000004,10,1.95,1 초 (추가 시간 없음),1024 MB
1449,17877,Integer Division,"수학,정렬,이분 탐색,조합론,두 포인터","124,97,12,6,80","출처,다국어,분류",22,46,52.381,9,1.91,2 초,512 MB
1450,18033,Eggfruit Cake,"수학,조합론","124,6","출처,다국어,분류",22,34,64.706,9,1.55,0.1 초,512 MB
1451,18225,당구공을 넣자,"수학,구현,정수론","124,102,95","출처,분류",22,242,16.176,14,6.18,1 초,256 MB
1452,18347,완벽한 순례,"수학,정수론,구성적","124,95,128","서브태스크,스페셜 저지,출처,분류",22,127,24.719,22,4.05,1 초,1024 MB
1453,20121,카드 셔플,"수학,정수론,구성적","124,95,128","스페셜 저지,출처,분류",22,109,27.848000000000003,17,3.59,1 초,256 MB
1454,20575,Buffon's Needle,수학,124,"스페셜 저지,출처,다국어,분류",22,74,34.375,3,2.91,4 초,1024 MB
1455,21212,Cakes,수학,124,"출처,다국어,분류",22,25,100.0,3,1.0,1 초,512 MB
1456,2813,매력있는 울타리,"수학,애드 혹","124,109","스페셜 저지,출처,다국어,분류",21,57,39.623000000000005,19,2.52,1 초,128 MB
1457,4207,Infiltration,"수학,그래프 이론,브루트포스 알고리즘,비트마스킹,비트 집합","124,7,125,14,152","스페셜 저지,출처,다국어,분류",21,157,15.107999999999999,21,6.62,10 초,128 MB
1458,4289,Rock-Paper-Scissors Tournament,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",21,76,33.871,4,2.95,1 초,256 MB
1459,5095,Matrix Powers,"수학,다이나믹 프로그래밍,분할 정복,분할 정복을 이용한 거듭제곱,선형대수학","124,25,24,39,144","출처,다국어,분류",21,107,34.426,12,2.9,1 초,128 MB
1460,9206,나무 말고 꽃,"수학,미적분학,수치해석","124,111,122","출처,다국어,분류",21,343,10.448,17,9.57,1 초,128 MB
1461,9817,Necklace of Beads,"수학,조합론,번사이드 보조정리","124,6,16","출처,다국어,분류",21,101,53.846000000000004,19,1.86,1 초,128 MB
1462,11287,Margaret’s Minute Minute Manipulation,"수학,구현,사칙연산","124,102,121","출처,다국어,분류",21,31,72.414,4,1.38,1 초,256 MB
1463,11317,Roots! Really?,수학,124,"출처,다국어,분류",21,137,38.181999999999995,7,2.62,1 초,256 MB
1464,12170,Dijkstra (Small),수학,124,"출처,다국어,분류",21,46,77.778,12,1.29,5 초,512 MB
1465,12171,Dijkstra (Large),수학,124,"출처,다국어,분류",21,56,45.652,15,2.19,5 초,512 MB
1466,13186,팔찌,"수학,정수론,조합론,누적 합,소수 판정,에라토스테네스의 체,오일러 피 함수,번사이드 보조정리,모듈로 곱셈 역원","124,95,6,139,9,67,151,16,164","출처,분류",21,75,42.0,21,2.38,1 초,512 MB
1467,13439,팩토리얼과 점화식,"수학,정수론,조합론","124,95,6",분류,21,169,43.75,17,2.29,2 초,512 MB
1468,15682,삼차 방정식 풀기 2,"수학,임의 정밀도 / 큰 수 연산,수치해석","124,117,122","스페셜 저지,분류",21,663,5.012,21,19.95,2 초,512 MB
1469,17123,배열 놀이,"수학,누적 합","124,139","다국어,분류",21,41,63.636,9,1.57,2 초,512 MB
1470,17275,부족 전쟁,"수학,조합론","124,6","서브태스크,다국어,분류",21,82,36.842,17,2.71,3 초,512 MB
1471,17586,Diagonal Cut,"수학,정수론","124,95","출처,다국어,분류",21,44,60.0,9,1.67,1 초 (추가 시간 없음),1024 MB
1472,19157,Even Path,"수학,그래프 이론,자료 구조,정수론,누적 합,분리 집합","124,7,175,95,139,81","출처,다국어,분류",21,28,87.5,11,1.14,1 초,512 MB
1473,1364,울타리 치기,수학,124,분류,20,125,31.25,10,3.2,2 초,128 MB
1474,2007,수들의 합 3,"수학,정렬,조합론,백트래킹","124,97,6,5","스페셜 저지,분류",20,362,18.018,14,5.55,2 초,128 MB
1475,2682,최대 사이클 1,"수학,조합론","124,6","출처,다국어,분류",20,66,39.216,14,2.55,1 초,128 MB
1476,8290,Computational Geometry,"수학,기하학,구성적","124,100,128","스페셜 저지,출처,다국어,분류",20,31,66.667,13,1.5,5 초,128 MB
1477,10008,Polarization,"수학,그래프 이론,트리,배낭 문제,비트 집합","124,7,120,148,152","출처,다국어,분류",20,107,28.986,23,3.45,3 초,512 MB
1478,11030,SUPER HATS,"수학,정수론,Case work,분할 정복을 이용한 거듭제곱,오일러 피 함수","124,95,137,39,151","출처,다국어,분류",20,281,17.544,18,5.7,1 초,256 MB
1479,12859,점프하는 민호,"수학,다이나믹 프로그래밍,비트마스킹,비트필드를 이용한 다이나믹 프로그래밍","124,25,14,87",분류,20,56,54.053999999999995,15,1.85,2 초,512 MB
1480,14252,공약수열,"수학,정렬,정수론,유클리드 호제법","124,97,95,26",분류,20,33,71.429,13,1.4,2 초,512 MB
1481,15142,Little Difference,"수학,브루트포스 알고리즘,이분 탐색,정수론","124,125,12,95","스페셜 저지,출처,다국어,분류",20,93,24.096,15,4.15,3 초,512 MB
1482,15306,구몬 알고리즘,"수학,조합론","124,6","출처,분류",20,39,58.824,20,1.7,1 초,512 MB
1483,16123,피타고라스 쌍,"수학,정수론,누적 합,재귀","124,95,139,62","출처,분류",20,187,22.221999999999998,24,4.5,2 초 (추가 시간 없음),512 MB
1484,17536,Hour for a Run,수학,124,"출처,다국어,분류",20,31,68.96600000000001,5,1.45,0.5 초 (추가 시간 없음),512 MB
1485,17802,Integral Pyramid,"수학,구성적","124,128","스페셜 저지,출처,다국어,분류",20,32,66.667,13,1.5,2 초,512 MB
1486,18080,Average Rank,"수학,구현,누적 합","124,102,139","스페셜 저지,출처,다국어,분류",20,51,57.143,20,1.75,5 초,512 MB
1487,18214,Reordering the Documents,"수학,조합론","124,6","출처,다국어,분류",20,31,64.516,20,1.55,4 초,512 MB
1488,18302,Counting Trees,"수학,자료 구조,조합론","124,175,6","출처,다국어,분류",20,58,36.364000000000004,19,2.75,2 초,512 MB
1489,18776,Xorshift32,"수학,정수론,중간에서 만나기,런타임 전의 전처리,이산 로그","124,95,46,172,146",분류,20,57,51.282,20,1.95,1 초 (추가 시간 없음),256 MB
1490,18936,신기한 공놀이,"수학,정수론,분할 정복을 이용한 거듭제곱","124,95,39",분류,20,72,32.258,23,3.1,0.5 초,256 MB
1491,19648,미하일 2마리,"수학,다이나믹 프로그래밍,그래프 이론,분할 정복을 이용한 거듭제곱,플로이드–와샬","124,25,7,39,31","출처,분류",20,26,100.0,18,1.0,7 초 (추가 시간 없음),1024 MB
1492,3835,Alphabet Soup,"수학,문자열,조합론,KMP,번사이드 보조정리","124,158,6,40,16","출처,다국어,분류",19,85,32.203,21,3.11,10 초,128 MB
1493,4862,마지막 자리,"수학,정수론,분할 정복을 이용한 거듭제곱","124,95,39","출처,다국어,분류",19,93,36.538000000000004,17,2.74,2 초,128 MB
1494,5804,RealPhobia,"수학,정수론,유클리드 호제법,확장 유클리드 호제법","124,95,26,27","출처,다국어,분류",19,111,23.171,18,4.32,1 초,128 MB
1495,8660,Sumy i różnice,수학,124,"출처,다국어,분류",19,52,52.778,4,1.89,1 초,128 MB
1496,8880,인수,"수학,정수론,백트래킹","124,95,5","출처,다국어,분류",19,103,31.666999999999998,19,3.16,3 초,256 MB
1497,9648,First Date,수학,124,"출처,다국어,분류",19,40,51.351000000000006,16,1.95,10 초,512 MB
1498,11620,Hovering Hornet,"수학,구현,기하학,볼록 껍질,다각형의 넓이","124,102,100,20,3","스페셜 저지,출처,다국어,분류",19,70,41.303999999999995,17,2.42,1 초,512 MB
1499,11621,Ice Igloos,수학,124,"출처,다국어,분류",19,154,19.0,19,5.26,10 초,512 MB
1500,12742,혼합물 (Small),수학,124,"출처,분류",19,78,37.255,16,2.68,1 초,256 MB
1501,13185,트리,"수학,조합론","124,6","출처,분류",19,44,45.238,21,2.21,1 초,512 MB
1502,13891,Find C,"수학,정수론,확장 유클리드 호제법","124,95,27","스페셜 저지,출처,다국어,분류",19,98,27.535999999999998,18,3.63,1 초,512 MB
1503,14708,정육면체를 사랑하는 사람,"수학,브루트포스 알고리즘","124,125","출처,분류",19,103,28.358,21,3.53,0.5 초,512 MB
1504,14862,최대공약수 기댓값,"수학,정수론,뫼비우스 반전 공식","124,95,51",분류,19,41,61.29,20,1.63,2 초,512 MB
1505,15310,아티스트,"수학,기하학,분할 정복,스위핑,볼록 껍질,휴리스틱","124,100,24,106,20,142","출처,분류",19,88,38.775999999999996,24,2.58,1 초,512 MB
1506,16650,Counting Stairs,"수학,다이나믹 프로그래밍,조합론","124,25,6","출처,다국어,분류",19,48,65.517,21,1.53,3 초,512 MB
1507,16709,Congruence Equation,"수학,정수론","124,95","출처,분류",19,145,17.925,23,5.58,1 초,256 MB
1508,17079,달콤새콤,"수학,그리디 알고리즘,조합론","124,33,6","스페셜 저지,출처,분류",19,45,48.718,20,2.05,1 초,512 MB
1509,17545,Deceptive Dice,"수학,다이나믹 프로그래밍,확률론","124,25,177","스페셜 저지,출처,다국어,분류",19,23,86.36399999999999,12,1.16,1 초 (추가 시간 없음),512 MB
1510,17594,Stop Counting!,"수학,누적 합","124,139","스페셜 저지,출처,다국어,분류",19,40,61.29,12,1.63,7 초 (추가 시간 없음),1024 MB
1511,18791,N의 배수 (2),"수학,구현,정수론","124,102,95","스페셜 저지,분류",19,117,29.688000000000002,23,3.37,1 초 (추가 시간 없음),512 MB
1512,18792,N의 배수 (3),"수학,정수론,비트 집합","124,95,152","스페셜 저지,분류",19,205,20.651999999999997,26,4.84,1 초 (추가 시간 없음),512 MB
1513,18939,경비병 세우기 게임,"수학,게임 이론","124,140","출처,다국어,분류",19,48,55.882,22,1.79,1 초,256 MB
1514,19250,Flat Earth,"수학,기하학,3차원 기하학","124,100,131","스페셜 저지,출처,다국어,분류",19,31,67.857,6,1.47,2 초,512 MB
1515,21105,New Financial Year,수학,124,"스페셜 저지,출처,다국어,분류",19,22,90.476,3,1.11,1 초,512 MB
1516,1196,잭 바우어,"수학,임의 정밀도 / 큰 수 연산,미적분학,수치해석","124,117,111,122","스페셜 저지,분류",18,575,5.263,22,19.0,2 초,256 MB
1517,1290,배럭,"수학,구현,그리디 알고리즘,브루트포스 알고리즘,시뮬레이션","124,102,33,125,141",분류,18,251,21.686999999999998,21,4.61,2 초,128 MB
1518,1746,단체 릴레이,"수학,다이나믹 프로그래밍,분할 정복을 이용한 거듭제곱","124,25,39","출처,다국어,분류",18,65,46.153999999999996,19,2.17,2 초,128 MB
1519,2723,눌러서 잠금 해제,"수학,조합론","124,6","출처,다국어,분류",18,32,64.286,10,1.56,1 초,128 MB
1520,2978,A=S,"수학,다이나믹 프로그래밍,그리디 알고리즘","124,25,33","스페셜 저지,출처,다국어,분류",18,117,18.947,18,5.28,1 초,128 MB
1521,3614,정사각형,수학,124,"출처,다국어,분류",18,37,66.667,12,1.5,1 초,128 MB
1522,4924,정수론 싫어,"수학,정수론,누적 합,소수 판정,에라토스테네스의 체","124,95,139,9,67","출처,다국어,분류",18,38,58.065,16,1.72,1 초,128 MB
1523,8101,Rods,"수학,이분 탐색","124,12","출처,다국어,분류",18,71,27.691999999999997,14,3.61,1 초,128 MB
1524,8678,Zbiór,수학,124,"출처,다국어,분류",18,36,62.068999999999996,3,1.61,1 초,128 MB
1525,9667,GUMA,수학,124,"출처,다국어,분류",18,63,43.902,19,2.28,1 초,128 MB
1526,9883,Morton Numbers,"수학,문자열","124,158","출처,다국어,분류",18,36,72.0,4,1.39,2 초,512 MB
1527,10851,Cake,"수학,기하학","124,100","스페셜 저지,출처,다국어,분류",18,47,50.0,12,2.0,1 초,256 MB
1528,11069,Particle,"수학,정수론,중국인의 나머지 정리","124,95,19","출처,다국어,분류",18,282,9.137,21,10.94,1 초,256 MB
1529,13127,도박과 사각형,"수학,조합론,누적 합,확률론,기댓값의 선형성","124,6,139,177,179","스페셜 저지,출처,분류",18,62,43.902,21,2.28,1 초,256 MB
1530,13138,Fairies' Sorcery,"수학,자료 구조,해시를 사용한 집합과 맵,연결 리스트","124,175,136,154","스페셜 저지,출처,분류",18,79,45.0,22,2.22,2 초,256 MB
1531,13435,피라미드 수열,"수학,정수론,유클리드 호제법","124,95,26",분류,18,38,75.0,17,1.33,2 초,512 MB
1532,13468,Multiplying Digits,"수학,다이나믹 프로그래밍,정수론","124,25,95","출처,다국어,분류",18,142,24.0,20,4.17,3 초,512 MB
1533,13725,RNG,"수학,다이나믹 프로그래밍,고속 푸리에 변환,키타마사","124,25,28,112",분류,18,211,23.684,25,4.22,15 초,512 MB
1534,13737,The Calculus of Ada,수학,124,"출처,다국어,분류",18,24,78.26100000000001,10,1.28,2 초,512 MB
1535,14265,영선 수열,수학,124,분류,18,96,29.508000000000003,13,3.39,2 초,512 MB
1536,14643,Tarot Sham Boast,"수학,문자열,조합론,해싱,KMP,라빈–카프","124,158,6,8,40,61","출처,다국어,분류",18,42,46.153999999999996,25,2.17,2 초,512 MB
1537,16052,Buildings,"수학,정수론,조합론,분할 정복을 이용한 거듭제곱,페르마의 소정리,번사이드 보조정리,모듈로 곱셈 역원","124,95,6,39,29,16,164","출처,다국어,분류",18,22,85.714,20,1.17,2 초,512 MB
1538,18381,XOR과 집합과 트리와 쿼리,"수학,자료 구조,트리,정수론,최소 공통 조상,희소 배열,유클리드 호제법","124,175,120,95,41,84,26","출처,분류",18,72,34.615,23,2.89,2 초 (추가 시간 없음),1024 MB
1539,20133,모래시계 2,"수학,정렬,기하학,조합론,두 포인터,회전하는 캘리퍼스","124,97,100,6,80,64","출처,분류",18,43,46.153999999999996,20,2.17,1.5 초,1024 MB
1540,20653,롯데 자이언츠와 가희,"수학,정수론,조합론,포함 배제의 원리","124,95,6,38",분류,18,62,43.902,17,2.28,0.5 초,512 MB
1541,1147,텐트,"수학,기하학,조합론","124,100,6",분류,17,119,31.480999999999998,20,3.18,2 초,128 MB
1542,1858,기울기가 가장 큰 두 점,"수학,그리디 알고리즘,정렬","124,33,97",분류,17,159,17.347,16,5.76,2 초,128 MB
1543,2678,에드삭 데이터 디코딩하기,"수학,구현","124,102","출처,다국어,분류",17,44,42.5,6,2.35,1 초,128 MB
1544,5935,Banner,"수학,브루트포스 알고리즘,정수론,유클리드 호제법","124,125,95,26","출처,다국어,분류",17,40,51.515,12,1.94,1 초,128 MB
1545,8337,Rectangles 2,수학,124,"출처,다국어,분류",17,29,73.913,13,1.35,2 초,512 MB
1546,8668,Konik polny 2,수학,124,"출처,다국어,분류",17,34,58.621,3,1.71,1 초,128 MB
1547,8674,Tabliczka,수학,124,"출처,다국어,분류",17,28,62.963,3,1.59,1 초,128 MB
1548,9544,Captain Obvious and the Rabbit-Man,수학,124,"출처,다국어,분류",17,42,40.476,22,2.47,6 초,128 MB
1549,9645,Card Trick,"수학,다이나믹 프로그래밍,확률론","124,25,177","스페셜 저지,출처,다국어,분류",17,28,65.385,15,1.53,2 초,128 MB
1550,10364,Group of Strangers,"수학,포함 배제의 원리","124,38","출처,다국어,분류",17,53,43.59,20,2.29,2 초,256 MB
1551,10731,업적의 노예 3,"수학,다이나믹 프로그래밍,정수론,조합론","124,25,95,6","출처,분류",17,41,45.946000000000005,13,2.18,3 초,256 MB
1552,10791,Qanat,수학,124,"스페셜 저지,출처,다국어,분류",17,21,89.47399999999999,23,1.12,2 초,256 MB
1553,10916,Xtreme gcd sum,"수학,정수론","124,95","출처,분류",17,82,26.984,21,3.71,4 초,256 MB
1554,11397,피보나미얼,"수학,정수론","124,95","출처,분류",17,73,40.476,23,2.47,2 초,512 MB
1555,11736,Binary vs Decimal,"수학,정수론,임의 정밀도 / 큰 수 연산","124,95,117","출처,다국어,분류",17,58,47.222,23,2.12,1 초,256 MB
1556,13271,스파이,"수학,그래프 이론,벨만–포드","124,7,10","출처,분류",17,88,25.0,19,4.0,1 초,256 MB
1557,13646,Estrela,"수학,정수론,오일러 피 함수","124,95,151","출처,다국어,분류",15,25,65.217,16,1.53,2 초,512 MB
1558,13964,Pascal's Hyper-Pyramids,"수학,조합론,백트래킹","124,6,5","출처,다국어,분류",17,23,73.913,14,1.35,2 초,512 MB
1559,14847,수열과 변환,"수학,조합론,포함 배제의 원리","124,6,38",분류,17,37,48.571000000000005,17,2.06,2 초,512 MB
1560,14933,보석 (GEM),"수학,그래프 이론,누적 합","124,7,139","스페셜 저지,출처,분류",17,54,36.17,19,2.76,2 초,512 MB
1561,15061,Jumping Frog,수학,124,"출처,다국어,분류",17,30,60.714,17,1.65,1 초,1024 MB
1562,15609,Knockout Tournament,"수학,그리디 알고리즘,정렬,조합론","124,33,97,6","스페셜 저지,출처,다국어,분류",17,22,80.952,13,1.24,2 초,512 MB
1563,15983,순간이동 발판,"수학,그래프 이론,정수론,다익스트라,중국인의 나머지 정리","124,7,95,22,19","서브태스크,출처,분류",17,74,31.480999999999998,20,3.18,2 초,512 MB
1564,15994,엘리베이터 2,"수학,정수론,제곱근 분할법,확장 유클리드 호제법","124,95,130,27","스페셜 저지,분류",17,121,30.357,21,3.29,1 초,128 MB
1565,16006,Harmonic number,"수학,임의 정밀도 / 큰 수 연산","124,117","출처,다국어,분류",17,31,73.913,7,1.35,1 초,512 MB
1566,17105,골드바흐 트리플,"수학,고속 푸리에 변환","124,28",분류,17,91,32.692,21,3.06,2 초,512 MB
