number,name
10599,페르시아의 왕들
10605,드래곤 죽이기
10610,30
10613,MRAVI
10623,Breadth-First Search by Foxpower
10627,Parentheses
10637,Minimum Spanning Tree
10638,Point Distance
10641,The J-th Number
10647,JABUKE
10649,프리스비
10650,Marathon
10651,Cow Jog
10652,Piggy Back
10653,마라톤 2
10654,Cow Jog
10669,Cow Rectangles
10670,Moovie Mooving
10671,Grass Cownoisseur
10672,Stampede
10673,Cow Routing
10674,Meeting Time
10675,Cow Routing
10696,Prof. Ossama
10698,Ahmed Aly
10699,오늘 날짜
10701,PAPRIKA
10702,NIKO
10703,유성
10705,NEO
10707,수도요금
10708,크리스마스 파티
10709,기상캐스터
10710,실크로드
10711,모래성
10713,기차 여행
10714,케이크 자르기 2
10715,JOI 공원
10716,코딩 대회
10717,성벽
10718,We love kriii
10719,Baekjoon Database Management System
10721,Revenge of the ants 2
10723,판게아 1
10724,판게아 2
10726,빛의 왕과 거울의 미로 2
10728,XOR삼형제 1
10729,업적의 노예 1
10730,업적의 노예 2
10731,업적의 노예 3
10733,\(I\)교신자 1
10736,XOR삼형제 2
10740,ACM
10742,PROSJEK
10744,Cow Hopscotch
10745,Censoring
10746,Fencing the Herd
10747,Censoring
10748,Cow Hopscotch
10749,Superbull
10750,Censoring
10751,COW
10752,Cow Hopscotch
10756,편식
10757,큰 수 A+B
10759,팰린드롬 경로 3
10760,Trapped in the Haybales
10761,Bessie Goes Moo
10762,Trapped in the Haybales
10763,Bessie's Birthday Buffet
10765,Bessie Gets Even
10766,Trapped in the Haybales
10768,특별한 날
10769,행복한지 슬픈지
10771,Wait Time
10772,π-day
10773,제로
10775,공항
10776,제국
10777,허니버터칩
10782,Hacker
10786,Catering
10787,Cutting Cheese
10788,Evolution in Parallel
10789,가상 키보드 입력
10791,Qanat
10793,Tile Cutting
10796,Window Manager
10797,10부제
10798,세로읽기
10799,쇠막대기
10800,컬러볼
10801,카드게임
10802,369 게임
10803,정사각형 만들기
10804,카드 역배치
10805,L 모양의 종이 자르기
10806,공중도시
10807,개수 세기
10808,알파벳 개수
10809,알파벳 찾기
10810,공 넣기
10811,바구니 뒤집기
10813,공 바꾸기
10814,나이순 정렬
10815,숫자 카드
10816,숫자 카드 2
10817,세 수
10818,"최소, 최대"
10819,차이를 최대로
10820,문자열 분석
10821,정수의 개수
10822,더하기
10823,더하기 2
10824,네 수
10825,국영수
10826,피보나치 수 4
10827,a^b
10828,스택
10829,이진수 변환
10830,행렬 제곱
10833,사과
10834,벨트
10835,카드게임
10836,여왕벌
10837,동전 게임
10838,트리
10839,미술관
10840,구간 성분
10841,매트
10842,여왕벌
10844,쉬운 계단 수
10845,큐
10846,발리의 조각상
10847,자카르타의 마천루
10849,A Journey to Greece
10850,Bounty Hunter II
10851,Cake
10852,Carpets
10853,Change of Scenery
10854,Divisions
10856,Legacy Code
10857,Milling machines
10859,뒤집어진 소수
10860,RUKA
10861,ŽARULJE
10862,DOSTAVA
10863,NAFTA
10864,친구
10865,친구 친구
10866,덱
10867,중복 빼고 정렬하기
10868,최솟값
10869,사칙연산
10870,피보나치 수 5
10871,X보다 작은 수
10872,팩토리얼
10873,Interactive Interception
10875,뱀
10877,Bulb
10878,How many binary sequences?
10879,Speak your mind!
10880,내가 어디를 거쳐갔더라?
10883,분할
10884,The festival must go on
10885,수열의 장인
10886,0 = not cute / 1 = cute
10888,두 섬간의 이동
10891,Cactus? Not cactus?
10892,Divide into triangle
10894,Following Flow
10895,Great Pow!
10896,Hexagon travel
10898,Jogging
10899,King of penalty
10900,Lonely mdic
10901,Make superpalindrome!
10903,Wall construction
10908,Phibonacci
10909,Quaternion inverse
10910,Random signals
10912,The last wizard
10915,Wiring
10916,Xtreme gcd sum
10917,Your life
10919,선물상자
10920,Scales
10921,팀들
10922,말
10923,정렬하기
10924,정렬하기 2
10925,Towns
10926,??!
10927,MD5
10928,SHA-1
10929,SHA-224
10930,SHA-256
10931,SHA-384
10932,SHA-512
10933,RIPEMD-160
10934,SHA
10935,BASE64 인코딩
10936,BASE64 디코딩
10937,두부 모판 자르기
10938,BASE32 인코딩
10939,BASE32 디코딩
10940,BASE16 인코딩
10941,BASE16 디코딩
10942,팰린드롬?
10950,A+B - 3
10951,A+B - 4
10952,A+B - 5
10953,A+B - 6
10954,테트리스 2
10957,Pipes
10958,Ice Hockey World Championship
10959,Nuclearia
10960,"Calvinball championship, again 1"
10962,"Calvinball championship, again 2"
10963,"Calvinball championship, again 3"
10964,"Calvinball championship, again 4"
10965,"Calvinball championship, again 5"
10970,"Calvinball championship, again 10"
10971,외판원 순회 2
10972,다음 순열
10973,이전 순열
10974,모든 순열
10975,데크 소트 2
10976,피난
10978,기숙사 재배정
10982,행운쿠키 제작소
10984,내 학점을 구해줘
10985,사냥꾼
10986,나머지 합
10987,모음의 개수
10988,팰린드롬인지 확인하기
10989,수 정렬하기 3
10990,별 찍기 - 15
10991,별 찍기 - 16
10992,별 찍기 - 17
10993,별 찍기 - 18
10994,별 찍기 - 19
10995,별 찍기 - 20
10996,별 찍기 - 21
10997,별 찍기 - 22
10998,A×B
10999,구간 합 구하기 2
11000,강의실 배정
11001,김치
11002,까마귀
11003,최솟값 찾기
11004,K번째 수
11005,진법 변환 2
11006,남욱이의 닭장
11009,Drinks
11012,Egg
11014,컨닝 2
11021,A+B - 7
11022,A+B - 8
11023,더하기 3
11024,더하기 4
11025,요세푸스 문제 3
11030,SUPER HATS
11034,캥거루 세마리2
11035,SÀNG
11040,ICPC Calculator
11041,500-yen Saving
11046,팰린드롬??
11047,동전 0
11048,이동하기
11049,행렬 곱셈 순서
11050,이항 계수 1
11051,이항 계수 2
11052,카드 구매하기
11053,가장 긴 증가하는 부분 수열
11054,가장 긴 바이토닉 부분 수열
11055,가장 큰 증가 부분 수열
11056,두 부분 문자열
11057,오르막 수
11058,크리보드
11060,점프 점프
11061,Awkward Group
11062,카드 게임
11065,Grid Aliens
11066,파일 합치기
11067,모노톤길
11069,Particle
11070,피타고라스 기댓값
11071,Shelob’s Lair
11075,Who Do You Think You Are?
11076,Talking Money
11082,소수를 분수로
11084,나이트의 염탐
11085,군사 이동
11086,All about that base
11087,Bobby’s Bet
11088,Cantina of Babel
11089,Circuit Counting
11090,Cutting Brownies
11091,알파벳 전부 쓰기
11092,Safe Passage
11093,Secret Message
11094,꿍 가라사대
11095,Torn To Pieces
11096,UnDetected
11097,도시 계획
11098,첼시를 도와줘!
11104,Fridge of Your Dreams
11109,괴짜 교수
11111,두부장수 장홍준 2
11112,Eight puzzle
11122,Train Tickets
11123,양 한마리... 양 두마리...
11134,쿠키애호가
11140,LOL
11143,Beads
11147,Travelling Tom
11148,Boss Rush
11149,Decode the Message
11158,Angry Grammar Nazi
11163,Kings on a Chessboard
11170,0의 개수
11179,2진수 뒤집기
11181,Base-2 Palindromes
11187,Birds on a Wire
11189,Toilet Seat
11191,Xor Maximization
11203,Numbers On a Tree
11219,Odd Binomial Coefficients
11238,Fibo
11239,FindWords
11244,Pink
11256,사탕
11264,Logical Functions: AND-OR
11265,끝나지 않는 파티
11266,단절점
11269,Cryptographer’s Conundrum
11273,Goblin Garden Guards
11277,2-SAT - 1
11278,2-SAT - 2
11279,최대 힙
11280,2-SAT - 3
11281,2-SAT - 4
11282,한글
11283,한글 2
11286,절댓값 힙
11287,Margaret’s Minute Minute Manipulation
11290,Wonowon
11292,키 큰 사람
11296,가격
11297,Cypher
11299,Contest
11308,One-Way Roads
11309,파워!!달걀
11312,삼각 무늬 - 2
11313,Best Buddies
11317,Roots! Really?
11319,Count Me In
11320,삼각 무늬 - 1
11322,Numbers are Easy
11328,Strfry
11333,4×n 타일링
11338,XOR Sum
11339,There is no place like 127.0.0.1
11342,Frame by Frame
11344,Waiting for Change
11346,Cornell Party - Retry
11365,!밀비 급일
11366,"Tons of Orcs, no Fibbin’"
11367,Report Card Time
11368,A Serious Reading Problem
11370,Spawn of Ungoliant
11373,Tools of the Trade
11375,열혈강호
11376,열혈강호 2
11377,열혈강호 3
11378,열혈강호 4
11382,꼬마 정민
11383,뚊
11385,씽크스몰
11387,님 무기가 좀 나쁘시네여
11388,달리는 게임
11392,색종이
11397,피보나미얼
11398,흑백 이미지 찾기
11399,ATM
11400,단절선
11401,이항 계수 3
11402,이항 계수 4
11403,경로 찾기
11404,플로이드
11405,책 구매하기
11406,책 구매하기 2
11407,책 구매하기 3
11408,열혈강호 5
11409,열혈강호 6
11410,칙칙폭폭
11414,LCM
11423,Primes
11437,LCA
11438,LCA 2
11439,이항 계수 5
11440,피보나치 수의 제곱의 합
11441,합 구하기
11442,홀수번째 피보나치 수의 합
11443,짝수번째 피보나치 수의 합
11444,피보나치 수 6
11448,Ga
11451,팩맨
11452,Risk
11466,Alex Origami Squares
11467,Black and White
11469,Distribution in Metagonia
11470,Easy Arithmetic
11473,Hash Code Hacker
11474,Insider’s Information
11475,Journey to the “The World’s Start”
11476,Kingdom Trip
11477,Lucky Chances
11478,서로 다른 부분 문자열의 개수
11479,서로 다른 부분 문자열의 개수 2
11493,동전 교환
11495,격자 0 만들기
11497,통나무 건너뛰기
11499,Path
11500,Polynomial
11501,주식
11502,세 개의 소수 문제
11503,Tree Edit
11504,돌려 돌려 돌림판!
11505,구간 곱 구하기
11508,2+1 세일
11509,풍선 맞추기
11510,TOPOVI
11511,RELATIVNOST
11516,Interpreter
11517,Positive Con Sequences
11518,Morse
11524,Immortal Porpoises
11536,줄 세우기
11542,Blood groups
11543,Cake cut
11546,Fence the vegetables fail
11547,Galactic taxes
11549,Identifying tea
11551,Keep it energized
11553,Pyramid Base 3
11555,CLARKSON
11557,Yangjojang of The Year
11558,The Game of Death
11559,Puyo Puyo
11560,다항식 게임
11561,징검다리
11562,백양로 브레이크
11563,연돌이와 고잠녀
11565,바이너리 게임
11568,민균이의 계략
11569,신호등
11570,환상의 듀엣
11571,분수를 소수로
11572,확률 실험
11573,몬스터
11574,CYK의 너무너무 재밌는 그래프 만들기 놀이
11575,Affine Cipher
11576,Base Conversion
11577,Condition of deep sleep
11578,팀원 모집
11580,Footprint
11583,인경호의 징검다리
11584,저 집합은 해로운 집합이다
11585,속타는 저녁 메뉴
11586,지영 공주님의 마법 거울
11588,GEPPETTO
11589,ARTUR
11591,VUDU
11593,Airports
11597,Excellence
11598,Falling Blocks
11599,Racing Gems
11600,Hilbert Sort
11607,Grid
11609,Class Time
11611,Blur
11613,ASCII Addition
11614,Book Borders
11615,Cow Confinement
11616,Digit Division
11617,Export Estimate
11618,Frightful Formula
11619,Greenhouse Growth
11620,Hovering Hornet
11621,Ice Igloos
11622,Juice Junctions
11623,Kernel Knights
11624,Looping Labyrinth
11626,Physical Music
11635,Wipe Your Whiteboards
11636,Stand on Zanzibar
11637,인기 투표
11645,"I’ve Been Everywhere, Man"
11648,지속
11649,Xedni Drawkcab
11650,좌표 정렬하기
11651,좌표 정렬하기 2
11652,카드
11653,소인수분해
11654,아스키 코드
11655,ROT13
11656,접미사 배열
11657,타임머신
11658,구간 합 구하기 3
11659,구간 합 구하기 4
11660,구간 합 구하기 5
11661,해의 개수
11662,민호와 강호
11663,선분 위의 점
11664,선분과 점
11666,워크스테이션 배정
11667,생산성 향상
11668,파이프 청소
11669,Debugging
11670,초등 수학
11672,Guessing Camels
11673,Hole in One
11674,Identifying Map Tiles
11675,Jumbled Communication
11676,Kitchen Combinatorics
11677,Promotions
11678,Black Vienna
11679,Canvas Painting
11681,Wooden Signs
11682,Landscaping
11683,Game of Cards
11686,Saint John Festival
11687,팩토리얼 0의 개수
11688,최소공배수 찾기
11689,"GCD(n, k) = 1"
11690,"LCM(1, 2, ..., n)"
11691,"LCM(i, j)"
11692,시그마 함수
11693,n^m의 약수의 합
11694,님 게임
11695,표 게임
11706,Balanced Paths
11714,Midpoint
11717,Wall Making Game
11718,그대로 출력하기
11719,그대로 출력하기 2
11720,숫자의 합
11721,열 개씩 끊어 출력하기
11722,가장 긴 감소하는 부분 수열
11723,집합
11724,연결 요소의 개수
11725,트리의 부모 찾기
11726,2×n 타일링
11727,2×n 타일링 2
11728,배열 합치기
11729,하노이 탑 이동 순서
11735,정산소
11736,Binary vs Decimal
11737,Cactus Jubilee
11738,Distance on Triangulation
11739,Easy Problemset
11740,Froggy Ford
11742,Hypercube
11743,Iceberg Orders
11744,Jump
11745,King’s Inspection
11746,Landscape Improved
11747,수열
11748,Squeeze the Cylinders
11749,형제 게임
11750,Wall Clocks
11751,Bringing Order to Disorder
11752,Deadlock Detection
11753,알파카 문장
11755,Routing a Marathon Race
11756,Post Office Investigation
11757,Min-Max Distance Game
11758,CCW
11760,Mastering Mastermind
11761,Shuffling Along
11764,Delete This!
11766,Rings
11767,Squawk Virus
11768,Transportation Delegation
11769,Tray Bien
11771,What’s on the Grille?
11772,POT
11773,ESEJ
11776,NEKAMELEONI
11778,피보나치 수와 최대공약수
11779,최소비용 구하기 2
11780,플로이드 2
11781,퇴근 시간
11784,Hex Code
11793,Sunlight on a Tree
11795,Donation Packaging
11800,Tawla
11808,마리오와 사악한 키노피오
11812,K진 트리
11813,GALAKSIJA
11815,짝수? 홀수?
11816,"8진수, 10진수, 16진수"
11819,The Shortest does not Mean the Simplest
11823,Frodo and the Monster
11834,홀짝
11835,Skyline
11840,XOR
11841,Biochips
11843,Monkey and Apple-trees
11851,Luxury burrow
11852,Round words
11854,Divide and conquer
11856,Shymbulak
11858,K blocks
11866,요세푸스 문제 0
11867,박스 나누기 게임
11868,님 게임 2
11869,님블
11871,님 게임 홀짝
11872,님 게임 나누기
11873,최대 직사각형
11874,ZAMKA
11877,홍수
11880,개미
11881,지우개
11882,괄호 채우기
11883,생일수 I
11895,속이기
11896,다각형
11897,간선 파괴
11900,차이 그래프
11908,카드
11909,배열 탈출
11912,격자 보존하기
11917,이상한 수열
11918,정전
11920,버블 정렬
11921,0.1
11930,Smallest Enclosing Sphere
11931,수 정렬하기 4
11932,트리와 K번째 수
11933,공장들
11934,Fortune Telling 2
11935,Space Pirate
11936,이주 계획 세우기 1
11937,이주 계획 세우기 2
11941,핀볼
11942,고려대는 사랑입니다
11943,파일 옮기기
11944,NN
11945,뜨거운 붕어빵
11946,ACM-ICPC
11947,이런 반전이
11948,과목선택
11949,번호표 교환
11950,2016 IOI
11952,좀비
11953,쇼핑
11954,NIZOVI
11955,PROZOR
11956,OZLJEDA
11957,OTPOR
11960,Max Flow
11961,High Card Low Card (Platinum)
11962,Counting Haybales
11963,High Card Low Card (Gold)
11964,Fruit Feast
11965,Bessie's Dream
11966,2의 제곱인가?
11967,불켜기
11968,High Card Wins
11969,Breed Counting
11970,Fence Painting
11971,속도 위반
11972,Contaminated Milk
11973,Angry Cows (Silver)
11974,Subsequences Summing to Sevens
11975,Build Gates
11977,Angry Cows (Bronze)
11978,Mowing the Field (Bronze)
11979,Fort Moo
11982,Angry Cows (Gold)
11983,Radio Contact
11984,Lights Out (Gold)
11985,오렌지 출하
11990,Load Balancing (Platinum)
11991,Fenced In (Platinum)
11992,Circular Barn (Platinum)
11993,Circular Barn (Gold)
11994,Circular Barn Revisited
11995,Fenced In (Gold)
11997,Load Balancing (Silver)
11998,Milk Pails (Silver)
11999,Milk Pails (Bronze)
12000,Circular Barn (Bronze)
12001,Load Balancing (Bronze)
12002,Field Reduction (Silver)
12003,Diamond Collector (Silver)
12004,Closing the Farm (Silver)
12005,Diamond Collector (Bronze)
12006,Bull in a China Shop (Bronze)
12007,Field Reduction (Bronze)
12008,262144
12011,Splitting the Field
12012,Closing the Farm (Gold)
12013,248 게임
12014,주식
12015,가장 긴 증가하는 부분 수열 2
12016,라운드 로빈 스케줄러
12017,CIRCUS
12018,Yonsei TOTO
12019,동아리방 청소!
12020,LU 분해
12021,보물 찾기
12022,짝
12023,연세대학교 포인트 게임
12024,사각형 찾기
12025,장난꾸러기 영훈
12026,BOJ 거리
12037,Polynesiaglot (Small1)
12038,Polynesiaglot (Small2)
12039,Polynesiaglot (Large)
12050,Dynamic Grid (Small)
12051,Dynamic Grid (Large)
12054,IP Address Summarization (Small)
12055,IP Address Summarization (Large)
12084,Captain Hammer (Small)
12094,2048 (Hard)
12095,가장 오래 걸리는 스도쿠
12099,점심메뉴
12100,2048 (Easy)
12101,"1, 2, 3 더하기 2"
12102,종이 접기 2
12103,짝합 수열
12104,순환 순열
12105,123456789 찾기
12106,부분 문자열의 개수
12107,약수 지우기 게임 1
12108,약수 지우기 게임 2
12116,Uzastopni
12120,Campinatorics (Large)
12121,Pretty Good Proportion (Small)
12122,Pretty Good Proportion (Large)
12146,Drum Decorator (Large)
12157,Hiking Deer (Small1)
12163,Haircut (Large)
12164,Logging (Small)
12165,Logging (Large)
12170,Dijkstra (Small)
12171,Dijkstra (Large)
12174,#include <Google I/O.h>
12179,Power Levels (Large)
12180,Googlander (Small)
12181,Googlander (Large)
12192,Taking Metro (Small)
12193,Taking Metro (Large)
12198,Password Attacker (Small)
12199,Password Attacker (Large)
12205,Parentheses Order (Large)
12220,Paradox Sort (Small)
12221,Paradox Sort (Large)
12231,Crime House (Large)
12234,Data Packing (Small)
12235,Data Packing (Large)
12241,Trie Sharding (Large)
12263,Minesweeper Master (Large)
12264,Deceitful War (Small)
12265,Deceitful War (Large)
12266,Sudoku Checker (Small)
12267,Sudoku Checker (Large)
12276,Read Phone Number (Small)
12277,Read Phone Number (Large)
12280,Sorting (Small)
12281,Sorting (Large)
12287,Bad Horse (Small2)
12288,Captain Hammer (Small)
12337,Lawnmower (Small)
12338,Lawnmower (Large)
12343,Treasure (Large)
12346,Captain Hammer (Small)
12351,Hedgemony (Small)
12352,Hedgemony (Large)
12353,Dr. Spaceman의 특별한 알고리즘
12383,Diamond Inheritance (Large)
12392,Equal Sums (Small)
12393,Equal Sums (Large)
12400,Speaking in Tongues (Small)
12416,가로수 (Large)
12426,윷놀이 (Large)
12428,박테리아 (Large)
12429,생존자 (Small)
12430,생존자 (Large)
12433,모자 쓴 아이들 (Small)
12445,バクテリアの増殖 (Small)
12446,バクテリアの増殖 (Large)
12447,ワイルドカード (Small)
12455,最高のコーヒー (Small)
12456,모닝커피 (Large)
12509,Bot Trust (Small)
12512,Magicka (Large)
12515,챔피언소트 (Small)
12516,챔피언소트 (Large)
12531,Vanishing Numbers (Small)
12532,Vanishing Numbers (Large)
12534,Battlefield (Large)
12544,Letter Stamper (Large)
12547,Candy Store (Small)
12548,Candy Store (Large)
12568,Bacteria (Large)
